pk,cc,sentence,syntax,fd1,fd2,fd3,verb,augmented,dep,silver_cc,gold_cc
1124.0,"[{'text': 'They', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'jacket', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'side', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_subsequent': 10, 'fd_relation': 'PTH-complex'}, {'text': 'fence', 'q_value': 'EXIST', 'index': 10, 'dep': 'nmod', 'fd_relation': 'None'}]",They threw the jacket from his side to the fence,,Volitional,Motion,none,threw,1,"[{'text': 'They', 'dep': 'nsubj'}, {'text': 'threw', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'jacket', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'his', 'dep': 'nmod:poss'}, {'text': 'side', 'dep': 'nmod'}]",They jacket side fence,They jacket side fence
1124.0,"[{'text': 'Pamella', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'pellet', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'there', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_subsequent': 10, 'fd_relation': 'PTH-complex'}, {'text': 'place', 'q_value': 'EXIST', 'index': 10, 'dep': 'nmod', 'fd_relation': 'None'}]",Pamella shot the pellet to this place from there,,Volitional,Motion,none,shot,1,"[{'text': 'Pamella', 'dep': 'nsubj'}, {'text': 'shot', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'pellet', 'dep': 'dobj'}, {'text': 'to', 'dep': 'case'}, {'text': 'this', 'dep': 'det'}, {'text': 'side', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",Pamella pellet there place,Pamella pellet there place
1125.0,"[{'text': 'Hillie', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'pot', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'room', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Hillie threw the pot into the room,,Volitional,Motion,none,threw,1,"[{'text': 'Hillie', 'dep': 'nsubj'}, {'text': 'threw', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'pot', 'dep': 'dobj'}, {'text': 'into', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'room', 'dep': 'nmod'}]",Hillie pot room,Hillie pot room
1125.0,"[{'text': 'She', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ball', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'yard', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",She propels the ball into the yard,,Volitional,Motion,none,propels,1,"[{'text': 'She', 'dep': 'nsubj'}, {'text': 'propels', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ball', 'dep': 'dobj'}, {'text': 'into', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'yard', 'dep': 'nmod'}]",She ball yard,She ball yard
1125.0,"[{'text': 'cook', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'saucer', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'kitchen', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The saucer is thrown into the kitchen by the cook,,Volitional,Motion,none,thrown,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'saucer', 'dep': 'nsubjpass'}, {'text': 'is', 'dep': 'auxpass'}, {'text': 'thrown', 'dep': 'ROOT'}, {'text': 'into', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'kitchen', 'dep': 'nmod'}]",cook saucer kitchen,cook saucer kitchen
1125.0,"[{'text': 'Fleming', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'balloon', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'field', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The balloon was thrown into the field by Fleming,,Volitional,Motion,none,thrown,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'balloon', 'dep': 'nsubjpass'}, {'text': 'was', 'dep': 'auxpass'}, {'text': 'thrown', 'dep': 'ROOT'}, {'text': 'into', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'field', 'dep': 'nmod'}, {'text': 'by', 'dep': 'case'}, {'text': 'Fleming', 'dep': 'nmod'}]",Fleming balloon field,Fleming balloon field
1126.0,"[{'text': 'Fara', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ship', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'dock', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Fara launched the ship from the dock,,Volitional,Motion,none,launched,1,"[{'text': 'Fara', 'dep': 'nsubj'}, {'text': 'launched', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ship', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'dock', 'dep': 'nmod'}]",Fara ship dock,Fara ship dock
1126.0,"[{'text': 'She', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ball', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'window', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",She shot the ball from her window,,Volitional,Motion,none,shot,1,"[{'text': 'She', 'dep': 'nsubj'}, {'text': 'shot', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ball', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'her', 'dep': 'nmod:poss'}, {'text': 'window', 'dep': 'nmod'}]",She ball window,She ball window
1126.0,"[{'text': 'pressure', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'Balloon', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'corner', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Balloon is cast from corner by pressure,,Volitional,Motion,none,cast,1,"[{'text': 'Balloon', 'dep': 'nsubjpass'}, {'text': 'is', 'dep': 'auxpass'}, {'text': 'cast', 'dep': 'ROOT'}, {'text': 'from', 'dep': 'case'}, {'text': 'corner', 'dep': 'nmod'}, {'text': 'by', 'dep': 'case'}, {'text': 'pressure', 'dep': 'nmod'}]",pressure Balloon corner,pressure Balloon corner
1126.0,"[{'text': 'militia', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'shot', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'spot', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The militia launched the shot to the spot.,,Volitional,Motion,none,launched,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'militia', 'dep': 'nsubj'}, {'text': 'launched', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'shot', 'dep': 'dobj'}, {'text': 'to', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'spot', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",militia shot spot,militia shot spot
1126.0,"[{'text': 'Rozella', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ball', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'us', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]","Rozella, starting from the corner, launched the ball over us",,Volitional,Motion,none,launched,1,"[{'text': 'Rozella', 'dep': 'nsubj'}, {'text': ',', 'dep': 'punct'}, {'text': 'starting', 'dep': 'advcl'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'corner', 'dep': 'nmod'}, {'text': ',', 'dep': 'punct'}, {'text': 'launched', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ball', 'dep': 'dobj'}, {'text': 'over', 'dep': 'case'}, {'text': 'us', 'dep': 'nmod'}]",Rozella ball us,Rozella ball us
1127.0,"[{'text': 'She', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'me', 'q_value': 'INTL', 'index': 3, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",She propelled me,,Volitional,Internal,none,propelled,1,"[{'text': 'She', 'dep': 'nsubj'}, {'text': 'propelled', 'dep': 'ROOT'}, {'text': 'me', 'dep': 'dobj'}]",She me,She me
1128.0,"[{'text': 'She', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'things', 'q_value': 'MOT', 'index': 3, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'us', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",She scootered the things towards us,,Volitional,Motion,none,scootered,1,"[{'text': 'She', 'dep': 'nsubj'}, {'text': 'scootered', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'things', 'dep': 'dobj'}, {'text': 'towards', 'dep': 'case'}, {'text': 'us', 'dep': 'nmod'}]",She things us,She things us
1128.0,"[{'text': 'Ari', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'me', 'q_value': 'MOT', 'index': 3, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'track', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",Ari skates me around the track,,Volitional,Motion,none,skates,1,"[{'text': 'Ari', 'dep': 'nsubj'}, {'text': 'skates', 'dep': 'ROOT'}, {'text': 'me', 'dep': 'dobj'}, {'text': 'around', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'track', 'dep': 'nmod'}]",Ari me track,Ari me track
1129.0,"[{'text': 'Agnola', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'Heinrick', 'q_value': 'MOT', 'index': 3, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'room', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",Agnola danced Heinrick across the room,,Volitional,Motion,none,danced,1,"[{'text': 'Agnola', 'dep': 'nsubj'}, {'text': 'danced', 'dep': 'ROOT'}, {'text': 'Heinrick', 'dep': 'dobj'}, {'text': 'across', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'room', 'dep': 'nmod'}]",Agnola Heinrick room,Agnola Heinrick room
1130.0,"[{'text': 'shapes', 'q_value': '-MER', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'PTH'}, {'text': 'air', 'q_value': 'EXIST', 'index': 5, 'dep': 'nmod', 'fd_relation': 'None'}]",The shapes disappeared from the air.,,Autonomous,Remove,none,disappeared,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'shapes', 'dep': 'nsubj'}, {'text': 'disappeared', 'dep': 'ROOT'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'air', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",shapes air,shapes air
1130.0,"[{'text': 'light', 'q_value': '-MER', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'PTH'}, {'text': 'room', 'q_value': 'EXIST', 'index': 5, 'dep': 'nmod', 'fd_relation': 'None'}]",The light vanished from the room,,Autonomous,Remove,none,vanished,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'light', 'dep': 'nsubj'}, {'text': 'vanished', 'dep': 'ROOT'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'room', 'dep': 'nmod'}]",light room,light room
1131.0,"[{'text': 'Cream', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'cheese', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Cream readily separates from the cheese,,Autonomous,Remove,none,separates,1,"[{'text': 'Cream', 'dep': 'nsubj'}, {'text': 'readily', 'dep': 'advmod'}, {'text': 'separates', 'dep': 'ROOT'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'cheese', 'dep': 'nmod'}]",Cream cheese,Cream cheese
1131.0,"[{'text': 'stuff', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'adapter', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The stuff disconnected from the adapter,,Autonomous,Remove,none,stuff,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'stuff', 'dep': 'ROOT'}, {'text': 'disconnected', 'dep': 'acl'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'adapter', 'dep': 'nmod'}]",stuff adapter,stuff adapter
1132.0,"[{'text': 'air', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'gas', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",The air dissociated from the gas,,Autonomous,Remove,none,air,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'air', 'dep': 'ROOT'}, {'text': 'dissociated', 'dep': 'acl'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'gas', 'dep': 'nmod'}]",air gas,air gas
1133.0,"[{'text': 'branch', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'tree', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",The branch ripped off the tree.,,Autonomous,Remove,none,ripped,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'branch', 'dep': 'nsubj'}, {'text': 'ripped', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'compound:prt'}, {'text': 'the', 'dep': 'det'}, {'text': 'tree', 'dep': 'dobj'}, {'text': '.', 'dep': 'punct'}]",branch tree,branch tree
1133.0,"[{'text': 'piece', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'object', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",The piece snapped off the object,,Autonomous,Remove,none,snapped,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'piece', 'dep': 'nsubj'}, {'text': 'snapped', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'compound:prt'}, {'text': 'the', 'dep': 'det'}, {'text': 'object', 'dep': 'dobj'}]",piece object,piece object
1134.0,"[{'text': 'objects', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'containers', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The objects split off of those containers easily,,Autonomous,Remove,none,split,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'objects', 'dep': 'nsubj'}, {'text': 'split', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'advmod'}, {'text': 'of', 'dep': 'case'}, {'text': 'those', 'dep': 'det'}, {'text': 'containers', 'dep': 'nmod'}, {'text': 'easily', 'dep': 'advmod'}]",objects containers,objects containers
1134.0,"[{'text': 'bone', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'skeleton', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The bone tore off of the skeleton,,Autonomous,Remove,none,tore,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'bone', 'dep': 'nsubj'}, {'text': 'tore', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'case'}, {'text': 'of', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'skeleton', 'dep': 'nmod'}]",bone skeleton,bone skeleton
944.0,"[{'text': 'thing', 'q_value': 'INTL', 'index': 3, 'dep': 'nsubj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",The thing unfastened ,,Autonomous,Internal,none,unfastened,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'thing', 'dep': 'nsubj'}, {'text': 'unfastened', 'dep': 'ROOT'}]",thing,thing
944.0,"[{'text': 'door', 'q_value': 'INTL', 'index': 3, 'dep': 'nsubj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",The door unhinged,,Autonomous,Internal,none,unhinged,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'door', 'dep': 'nsubj'}, {'text': 'unhinged', 'dep': 'ROOT'}]",door,door
944.0,"[{'text': 'radio', 'q_value': 'INTL', 'index': 3, 'dep': 'nsubj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",The radio dismounted,,Autonomous,Internal,none,dismounted,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'radio', 'dep': 'nsubj'}, {'text': 'dismounted', 'dep': 'ROOT'}]",radio,radio
1135.0,"[{'text': 'She', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 11, 'fd_relation': 'FRC'}, {'text': 'tweezers', 'q_value': 'INTL', 'index': 11, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'pages', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'book', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",She tore the pages from the book with tweezers,,Instrument,Remove,none,tore,1,"[{'text': 'She', 'dep': 'nsubj'}, {'text': 'tore', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'pages', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'book', 'dep': 'nmod'}, {'text': 'with', 'dep': 'case'}, {'text': 'tweezers', 'dep': 'nmod'}]",She tweezers pages book,She tweezers pages book
1135.0,"[{'text': 'They', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 11, 'fd_relation': 'FRC'}, {'text': 'cane', 'q_value': 'INTL', 'index': 11, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'books', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'shelf', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",They yanked the books off the shelf with a cane,,Instrument,Remove,none,yanked,1,"[{'text': 'They', 'dep': 'nsubj'}, {'text': 'yanked', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'books', 'dep': 'dobj'}, {'text': 'off', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'shelf', 'dep': 'nmod'}, {'text': 'with', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'cane', 'dep': 'nmod'}]",They cane books shelf,They cane books shelf
1135.0,"[{'text': 'officer', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 11, 'fd_relation': 'FRC'}, {'text': 'scissors', 'q_value': 'INTL', 'index': 11, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'things', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'box', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The things were cut off the box with scissors by the officer,,Instrument,Remove,none,cut,1,"[{'text': 'The', 'dep': 'det'}, {'text': 'things', 'dep': 'nsubjpass'}, {'text': 'were', 'dep': 'auxpass'}, {'text': 'cut', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'box', 'dep': 'nmod'}, {'text': 'with', 'dep': 'case'}, {'text': 'scissors', 'dep': 'nmod'}]",officer scissors things box,officer scissors things box
1169.0,"[{'text': 'Livestock', 'q_value': 'INTL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'minerals', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'food', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Livestock eat minerals from their food.,,Volitional,Remove,none,eat,1,"[{'text': 'Livestock', 'dep': 'nsubj'}, {'text': 'eat', 'dep': 'ROOT'}, {'text': 'minerals', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'their', 'dep': 'nmod:poss'}, {'text': 'food', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",Livestock minerals food,Livestock minerals food
1169.0,"[{'text': 'Animals', 'q_value': 'INTL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'protein', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'supply', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Animals ingest protein from the supply.,,Volitional,Remove,none,ingest,1,"[{'text': 'Animals', 'dep': 'nsubj'}, {'text': 'ingest', 'dep': 'ROOT'}, {'text': 'protein', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'supply', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",Animals protein supply,Animals protein supply
650.0,"[{'text': 'you', 'q_value': 'VOL::INTL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'bowl', 'q_value': 'EXIST', 'index': 5, 'dep': 'nmod', 'fd_relation': 'None'}]",Taste from the bowl,,Volitional,Internal,none,taste,1,"[{'text': 'Taste', 'dep': 'ROOT'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'bowl', 'dep': 'nmod'}]",you bowl,you bowl
650.0,"[{'text': 'She', 'q_value': 'VOL::INTL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'plate', 'q_value': 'EXIST', 'index': 5, 'dep': 'nmod', 'fd_relation': 'None'}]",She munched off the plate,,Volitional,Internal,none,munched,1,"[{'text': 'She', 'dep': 'nsubj'}, {'text': 'munched', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'compound:prt'}, {'text': 'the', 'dep': 'det'}, {'text': 'plate', 'dep': 'dobj'}]",She plate,She plate
652.0,"[{'text': 'They', 'q_value': 'VOL::INTL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'FRC'}, {'text': 'bowl', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",They consumed out of the bowl,,Volitional,Internal,none,consumed,1,"[{'text': 'They', 'dep': 'nsubj'}, {'text': 'consumed', 'dep': 'ROOT'}, {'text': 'out', 'dep': 'case'}, {'text': 'of', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'bowl', 'dep': 'nmod'}]",They bowl,They bowl
1136.0,"[{'text': 'Michale', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'plates', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'desk', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Michale cleared the plates from the desk.,,Volitional,Remove,none,cleared,1,"[{'text': 'Michale', 'dep': 'nsubj'}, {'text': 'cleared', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'plates', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'desk', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",Michale plates desk,Michale plates desk
1136.0,"[{'text': 'Kaia', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'things', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'table', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Kaia took away the things from the table.,,Volitional,Remove,none,took,1,"[{'text': 'Kaia', 'dep': 'nsubj'}, {'text': 'took', 'dep': 'ROOT'}, {'text': 'away', 'dep': 'compound:prt'}, {'text': 'the', 'dep': 'det'}, {'text': 'things', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'table', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",Kaia things table,Kaia things table
